record_id,timestamp,date,shift,station_id,product_id,planned_minutes,downtime_minutes,runtime_minutes,ideal_cycle_sec,actual_cycle_sec,total_quantity,good_quantity,rejected_quantity,machine_status,operator_team,downtime_id,year,month,month_name,week,day_name,hour,availability_numerator_min,availability_denominator_min,performance_numerator_sec,performance_denominator_sec,quality_numerator_units,quality_denominator_units,scrap_rate,cycle_variance_pct,has_downtime,is_planned_maintenance
PR0003232,2026-01-14 11:15:00,2026-01-14,A,ST03,ACT-300,15,0.0,15.0,69.3,68.09,13,12,1,Running,Team-A,,2026,1,January,3,Wednesday,11,15.0,15,900.9,900.0,12,13,0.07692307692307693,-0.01746031746031737,False,False
PR0003233,2026-01-14 11:30:00,2026-01-14,A,ST03,ACT-300,15,0.0,15.0,69.3,67.17,13,13,0,Running,Team-A,,2026,1,January,3,Wednesday,11,15.0,15,900.9,900.0,13,13,0.0,-0.030735930735930672,False,False
PR0003234,2026-01-14 11:45:00,2026-01-14,A,ST03,ACT-300,15,0.0,15.0,69.3,70.0,12,12,0,Running,Team-A,,2026,1,January,3,Wednesday,11,15.0,15,831.5999999999999,900.0,12,12,0.0,0.010101010101010142,False,False
PR0003235,2026-01-14 12:00:00,2026-01-14,A,ST03,ACT-300,15,0.0,15.0,69.3,69.4,12,12,0,Running,Team-A,,2026,1,January,3,Wednesday,12,15.0,15,831.5999999999999,900.0,12,12,0.0,0.0014430014430015662,False,False
PR0003236,2026-01-14 12:15:00,2026-01-14,A,ST03,ACT-300,15,0.0,15.0,69.3,69.0,13,12,1,Running,Team-A,,2026,1,January,3,Wednesday,12,15.0,15,900.9,900.0,12,13,0.07692307692307693,-0.004329004329004288,False,False
PR0003237,2026-01-14 12:30:00,2026-01-14,A,ST03,ACT-300,15,0.0,15.0,69.3,69.86,12,12,0,Running,Team-A,,2026,1,January,3,Wednesday,12,15.0,15,831.5999999999999,900.0,12,12,0.0,0.008080808080808114,False,False
PR0003238,2026-01-14 12:45:00,2026-01-14,A,ST03,ACT-300,15,13.5,1.5,69.3,67.93,1,1,0,Downtime,Team-A,DT000158,2026,1,January,3,Wednesday,12,1.5,15,69.3,90.0,1,1,0.0,-0.01976911976911963,True,False
PR0003239,2026-01-14 13:00:00,2026-01-14,A,ST03,ACT-300,15,0.0,15.0,69.3,69.59,12,12,0,Running,Team-A,,2026,1,January,3,Wednesday,13,15.0,15,831.5999999999999,900.0,12,12,0.0,0.004184704184704275,False,False
PR0003240,2026-01-14 13:15:00,2026-01-14,A,ST03,ACT-300,15,0.0,15.0,69.3,68.62,13,13,0,Running,Team-A,,2026,1,January,3,Wednesday,13,15.0,15,900.9,900.0,13,13,0.0,-0.009812409812409707,False,False
PR0003241,2026-01-14 06:00:00,2026-01-14,A,ST04,ACT-300,15,0.0,15.0,79.2,82.01,10,10,0,Running,Team-A,,2026,1,January,3,Wednesday,6,15.0,15,792.0,900.0,10,10,0.0,0.03547979797979801,False,False
PR0003242,2026-01-14 06:15:00,2026-01-14,A,ST04,ACT-300,15,0.0,15.0,79.2,81.59,11,11,0,Running,Team-A,,2026,1,January,3,Wednesday,6,15.0,15,871.2,900.0,11,11,0.0,0.030176767676767684,False,False
PR0003243,2026-01-14 06:30:00,2026-01-14,A,ST04,ACT-300,15,0.0,15.0,79.2,80.23,11,10,1,Running,Team-A,,2026,1,January,3,Wednesday,6,15.0,15,871.2,900.0,10,11,0.09090909090909091,0.01300505050505052,False,False
PR0003244,2026-01-14 06:45:00,2026-01-14,A,ST04,ACT-300,15,0.0,15.0,79.2,77.88,11,10,1,Running,Team-A,,2026,1,January,3,Wednesday,6,15.0,15,871.2,900.0,10,11,0.09090909090909091,-0.01666666666666676,False,False
PR0003245,2026-01-14 07:00:00,2026-01-14,A,ST04,ACT-300,15,6.85,8.15,79.2,79.19,6,6,0,Downtime,Team-A,DT000159,2026,1,January,3,Wednesday,7,8.15,15,475.20000000000005,489.0,6,6,0.0,-0.00012626262626269085,True,False
PR0003246,2026-01-14 07:15:00,2026-01-14,A,ST04,ACT-300,15,0.0,15.0,79.2,77.67,11,11,0,Running,Team-A,,2026,1,January,3,Wednesday,7,15.0,15,871.2,900.0,11,11,0.0,-0.01931818181818183,False,False
PR0003247,2026-01-14 07:30:00,2026-01-14,A,ST04,ACT-300,15,0.0,15.0,79.2,78.47,11,11,0,Running,Team-A,,2026,1,January,3,Wednesday,7,15.0,15,871.2,900.0,11,11,0.0,-0.009217171717171768,False,False
PR0003248,2026-01-14 07:45:00,2026-01-14,A,ST04,ACT-300,15,0.0,15.0,79.2,80.72,11,11,0,Running,Team-A,,2026,1,January,3,Wednesday,7,15.0,15,871.2,900.0,11,11,0.0,0.019191919191919142,False,False
PR0003249,2026-01-14 08:00:00,2026-01-14,A,ST04,ACT-300,15,0.0,15.0,79.2,80.77,11,11,0,Running,Team-A,,2026,1,January,3,Wednesday,8,15.0,15,871.2,900.0,11,11,0.0,0.019823232323232236,False,False
PR0003250,2026-01-14 08:15:00,2026-01-14,A,ST04,ACT-300,15,0.0,15.0,79.2,75.33,11,11,0,Running,Team-A,,2026,1,January,3,Wednesday,8,15.0,15,871.2,900.0,11,11,0.0,-0.04886363636363642,False,False
PR0003251,2026-01-14 08:30:00,2026-01-14,A,ST04,ACT-300,15,0.0,15.0,79.2,79.17,11,10,1,Running,Team-A,,2026,1,January,3,Wednesday,8,15.0,15,871.2,900.0,10,11,0.09090909090909091,-0.00037878787878789315,False,False
PR0003252,2026-01-14 08:45:00,2026-01-14,A,ST04,ACT-300,15,0.0,15.0,79.2,77.77,11,11,0,Running,Team-A,,2026,1,January,3,Wednesday,8,15.0,15,871.2,900.0,11,11,0.0,-0.01805555555555564,False,False
PR0003253,2026-01-14 09:00:00,2026-01-14,A,ST04,ACT-300,15,0.0,15.0,79.2,76.78,11,10,1,Running,Team-A,,2026,1,January,3,Wednesday,9,15.0,15,871.2,900.0,10,11,0.09090909090909091,-0.030555555555555575,False,False
PR0003254,2026-01-14 09:15:00,2026-01-14,A,ST04,ACT-300,15,0.0,15.0,79.2,84.15,10,9,1,Running,Team-A,,2026,1,January,3,Wednesday,9,15.0,15,792.0,900.0,9,10,0.1,0.06250000000000003,False,False
PR0003255,2026-01-14 09:30:00,2026-01-14,A,ST04,ACT-300,15,0.0,15.0,79.2,78.64,11,11,0,Running,Team-A,,2026,1,January,3,Wednesday,9,15.0,15,871.2,900.0,11,11,0.0,-0.007070707070707099,False,False
PR0003256,2026-01-14 09:45:00,2026-01-14,A,ST04,ACT-300,15,0.0,15.0,79.2,81.1,11,11,0,Running,Team-A,,2026,1,January,3,Wednesday,9,15.0,15,871.2,900.0,11,11,0.0,0.02398989898989888,False,False
PR0003257,2026-01-14 10:00:00,2026-01-14,A,ST04,ACT-300,15,0.0,15.0,79.2,79.13,11,11,0,Running,Team-A,,2026,1,January,3,Wednesday,10,15.0,15,871.2,900.0,11,11,0.0,-0.0008838383838384771,False,False
PR0003258,2026-01-14 10:15:00,2026-01-14,A,ST04,ACT-300,15,0.0,15.0,79.2,79.76,11,11,0,Running,Team-A,,2026,1,January,3,Wednesday,10,15.0,15,871.2,900.0,11,11,0.0,0.007070707070707099,False,False
PR0003259,2026-01-14 10:30:00,2026-01-14,A,ST04,ACT-300,15,6.95,8.05,79.2,77.33,6,5,1,Downtime,Team-A,DT000160,2026,1,January,3,Wednesday,10,8.05,15,475.20000000000005,483.00000000000006,5,6,0.16666666666666666,-0.023611111111111166,True,False
PR0003260,2026-01-14 10:45:00,2026-01-14,A,ST04,ACT-300,15,0.0,15.0,79.2,80.5,11,10,1,Running,Team-A,,2026,1,January,3,Wednesday,10,15.0,15,871.2,900.0,10,11,0.09090909090909091,0.016414141414141378,False,False
PR0003261,2026-01-14 11:00:00,2026-01-14,A,ST04,ACT-300,15,0.0,15.0,79.2,80.12,11,10,1,Running,Team-A,,2026,1,January,3,Wednesday,11,15.0,15,871.2,900.0,10,11,0.09090909090909091,0.011616161616161637,False,False
PR0003262,2026-01-14 11:15:00,2026-01-14,A,ST04,ACT-300,15,0.0,15.0,79.2,78.23,11,10,1,Running,Team-A,,2026,1,January,3,Wednesday,11,15.0,15,871.2,900.0,10,11,0.09090909090909091,-0.012247474747474733,False,False
PR0003263,2026-01-14 11:30:00,2026-01-14,A,ST04,ACT-300,15,0.0,15.0,79.2,78.31,11,9,2,Running,Team-A,,2026,1,January,3,Wednesday,11,15.0,15,871.2,900.0,9,11,0.18181818181818182,-0.011237373737373744,False,False
PR0003264,2026-01-14 11:45:00,2026-01-14,A,ST04,ACT-300,15,0.0,15.0,79.2,82.24,10,10,0,Running,Team-A,,2026,1,January,3,Wednesday,11,15.0,15,792.0,900.0,10,10,0.0,0.038383838383838284,False,False
PR0003265,2026-01-14 12:00:00,2026-01-14,A,ST04,ACT-300,15,0.0,15.0,79.2,78.72,11,10,1,Running,Team-A,,2026,1,January,3,Wednesday,12,15.0,15,871.2,900.0,10,11,0.09090909090909091,-0.006060606060606111,False,False
PR0003266,2026-01-14 12:15:00,2026-01-14,A,ST04,ACT-300,15,0.0,15.0,79.2,80.19,11,11,0,Running,Team-A,,2026,1,January,3,Wednesday,12,15.0,15,871.2,900.0,11,11,0.0,0.012499999999999935,False,False
PR0003267,2026-01-14 12:30:00,2026-01-14,A,ST04,ACT-300,15,0.0,15.0,79.2,80.26,11,11,0,Running,Team-A,,2026,1,January,3,Wednesday,12,15.0,15,871.2,900.0,11,11,0.0,0.013383838383838413,False,False
PR0003268,2026-01-14 12:45:00,2026-01-14,A,ST04,ACT-300,15,0.0,15.0,79.2,80.72,11,10,1,Running,Team-A,,2026,1,January,3,Wednesday,12,15.0,15,871.2,900.0,10,11,0.09090909090909091,0.019191919191919142,False,False
PR0003269,2026-01-14 13:00:00,2026-01-14,A,ST04,ACT-300,15,0.0,15.0,79.2,76.78,11,11,0,Running,Team-A,,2026,1,January,3,Wednesday,13,15.0,15,871.2,900.0,11,11,0.0,-0.030555555555555575,False,False
PR0003270,2026-01-14 13:15:00,2026-01-14,A,ST04,ACT-300,15,0.0,15.0,79.2,78.63,11,11,0,Running,Team-A,,2026,1,January,3,Wednesday,13,15.0,15,871.2,900.0,11,11,0.0,-0.00719696969696979,False,False
PR0003271,2026-01-14 06:00:00,2026-01-14,A,ST05,ACT-300,15,0.0,15.0,70.4,72.05,12,12,0,Running,Team-A,,2026,1,January,3,Wednesday,6,15.0,15,844.8000000000001,900.0,12,12,0.0,0.02343749999999988,False,False
PR0003272,2026-01-14 06:15:00,2026-01-14,A,ST05,ACT-300,15,0.0,15.0,70.4,70.69,12,12,0,Running,Team-A,,2026,1,January,3,Wednesday,6,15.0,15,844.8000000000001,900.0,12,12,0.0,0.004119318181818069,False,False
PR0003273,2026-01-14 06:30:00,2026-01-14,A,ST05,ACT-300,15,0.0,15.0,70.4,71.06,12,12,0,Running,Team-A,,2026,1,January,3,Wednesday,6,15.0,15,844.8000000000001,900.0,12,12,0.0,0.009374999999999951,False,False
PR0003274,2026-01-14 06:45:00,2026-01-14,A,ST05,ACT-300,15,0.0,15.0,70.4,71.26,12,12,0,Running,Team-A,,2026,1,January,3,Wednesday,6,15.0,15,844.8000000000001,900.0,12,12,0.0,0.012215909090909081,False,False
PR0003275,2026-01-14 07:00:00,2026-01-14,A,ST05,ACT-300,15,0.0,15.0,70.4,71.65,12,12,0,Running,Team-A,,2026,1,January,3,Wednesday,7,15.0,15,844.8000000000001,900.0,12,12,0.0,0.017755681818181816,False,False
PR0003276,2026-01-14 07:15:00,2026-01-14,A,ST05,ACT-300,15,0.0,15.0,70.4,71.42,12,12,0,Running,Team-A,,2026,1,January,3,Wednesday,7,15.0,15,844.8000000000001,900.0,12,12,0.0,0.014488636363636306,False,False
PR0003277,2026-01-14 07:30:00,2026-01-14,A,ST05,ACT-300,15,0.0,15.0,70.4,70.22,12,12,0,Running,Team-A,,2026,1,January,3,Wednesday,7,15.0,15,844.8000000000001,900.0,12,12,0.0,-0.0025568181818182785,False,False
PR0003278,2026-01-14 07:45:00,2026-01-14,A,ST05,ACT-300,15,0.0,15.0,70.4,68.05,13,13,0,Running,Team-A,,2026,1,January,3,Wednesday,7,15.0,15,915.2,900.0,13,13,0.0,-0.033380681818181934,False,False
PR0003279,2026-01-14 08:00:00,2026-01-14,A,ST05,ACT-300,15,0.0,15.0,70.4,73.29,12,12,0,Running,Team-A,,2026,1,January,3,Wednesday,8,15.0,15,844.8000000000001,900.0,12,12,0.0,0.041051136363636366,False,False
PR0003280,2026-01-14 08:15:00,2026-01-14,A,ST05,ACT-300,15,0.0,15.0,70.4,68.43,13,13,0,Running,Team-A,,2026,1,January,3,Wednesday,8,15.0,15,915.2,900.0,13,13,0.0,-0.027982954545454526,False,False
PR0003281,2026-01-14 08:30:00,2026-01-14,A,ST05,ACT-300,15,0.0,15.0,70.4,70.49,12,12,0,Running,Team-A,,2026,1,January,3,Wednesday,8,15.0,15,844.8000000000001,900.0,12,12,0.0,0.0012784090909089374,False,False
PR0003282,2026-01-14 08:45:00,2026-01-14,A,ST05,ACT-300,15,0.0,15.0,70.4,70.05,12,12,0,Running,Team-A,,2026,1,January,3,Wednesday,8,15.0,15,844.8000000000001,900.0,12,12,0.0,-0.00497159090909103,False,False
PR0003283,2026-01-14 09:00:00,2026-01-14,A,ST05,ACT-300,15,0.0,15.0,70.4,69.01,13,12,1,Running,Team-A,,2026,1,January,3,Wednesday,9,15.0,15,915.2,900.0,12,13,0.07692307692307693,-0.01974431818181819,False,False
PR0003284,2026-01-14 09:15:00,2026-01-14,A,ST05,ACT-300,15,0.0,15.0,70.4,68.54,13,13,0,Running,Team-A,,2026,1,January,3,Wednesday,9,15.0,15,915.2,900.0,13,13,0.0,-0.026420454545454535,False,False
PR0003285,2026-01-14 09:30:00,2026-01-14,A,ST05,ACT-300,15,0.0,15.0,70.4,69.83,12,11,1,Running,Team-A,,2026,1,January,3,Wednesday,9,15.0,15,844.8000000000001,900.0,11,12,0.08333333333333333,-0.008096590909091013,False,False
PR0003286,2026-01-14 09:45:00,2026-01-14,A,ST05,ACT-300,15,0.0,15.0,70.4,69.9,12,12,0,Running,Team-A,,2026,1,January,3,Wednesday,9,15.0,15,844.8000000000001,900.0,12,12,0.0,-0.007102272727272727,False,False
PR0003287,2026-01-14 10:00:00,2026-01-14,A,ST05,ACT-300,15,0.0,15.0,70.4,68.8,13,13,0,Running,Team-A,,2026,1,January,3,Wednesday,10,15.0,15,915.2,900.0,13,13,0.0,-0.022727272727272846,False,False
PR0003288,2026-01-14 10:15:00,2026-01-14,A,ST05,ACT-300,15,0.0,15.0,70.4,69.81,12,12,0,Running,Team-A,,2026,1,January,3,Wednesday,10,15.0,15,844.8000000000001,900.0,12,12,0.0,-0.008380681818181865,False,False
PR0003289,2026-01-14 10:30:00,2026-01-14,A,ST05,ACT-300,15,0.0,15.0,70.4,71.8,12,12,0,Running,Team-A,,2026,1,January,3,Wednesday,10,15.0,15,844.8000000000001,900.0,12,12,0.0,0.019886363636363515,False,False
PR0003290,2026-01-14 10:45:00,2026-01-14,A,ST05,ACT-300,15,0.0,15.0,70.4,69.77,12,12,0,Running,Team-A,,2026,1,January,3,Wednesday,10,15.0,15,844.8000000000001,900.0,12,12,0.0,-0.008948863636363772,False,False
PR0003291,2026-01-14 11:00:00,2026-01-14,A,ST05,ACT-300,15,0.0,15.0,70.4,70.88,12,12,0,Running,Team-A,,2026,1,January,3,Wednesday,11,15.0,15,844.8000000000001,900.0,12,12,0.0,0.006818181818181672,False,False
PR0003292,2026-01-14 11:15:00,2026-01-14,A,ST05,ACT-300,15,0.0,15.0,70.4,70.36,12,12,0,Running,Team-A,,2026,1,January,3,Wednesday,11,15.0,15,844.8000000000001,900.0,12,12,0.0,-0.000568181818181907,False,False
PR0003293,2026-01-14 11:30:00,2026-01-14,A,ST05,ACT-300,15,0.0,15.0,70.4,71.82,12,12,0,Running,Team-A,,2026,1,January,3,Wednesday,11,15.0,15,844.8000000000001,900.0,12,12,0.0,0.020170454545454367,False,False
PR0003294,2026-01-14 11:45:00,2026-01-14,A,ST05,ACT-300,15,0.0,15.0,70.4,70.48,12,12,0,Running,Team-A,,2026,1,January,3,Wednesday,11,15.0,15,844.8000000000001,900.0,12,12,0.0,0.001136363636363612,False,False
PR0003295,2026-01-14 12:00:00,2026-01-14,A,ST05,ACT-300,15,0.0,15.0,70.4,67.46,13,13,0,Running,Team-A,,2026,1,January,3,Wednesday,12,15.0,15,915.2,900.0,13,13,0.0,-0.041761363636363805,False,False
PR0003296,2026-01-14 12:15:00,2026-01-14,A,ST05,ACT-300,15,0.0,15.0,70.4,71.65,12,12,0,Running,Team-A,,2026,1,January,3,Wednesday,12,15.0,15,844.8000000000001,900.0,12,12,0.0,0.017755681818181816,False,False
PR0003297,2026-01-14 12:30:00,2026-01-14,A,ST05,ACT-300,15,0.0,15.0,70.4,70.53,12,12,0,Running,Team-A,,2026,1,January,3,Wednesday,12,15.0,15,844.8000000000001,900.0,12,12,0.0,0.0018465909090908444,False,False
PR0003298,2026-01-14 12:45:00,2026-01-14,A,ST05,ACT-300,15,0.0,15.0,70.4,74.47,12,12,0,Running,Team-A,,2026,1,January,3,Wednesday,12,15.0,15,844.8000000000001,900.0,12,12,0.0,0.0578124999999999,False,False
PR0003299,2026-01-14 13:00:00,2026-01-14,A,ST05,ACT-300,15,0.0,15.0,70.4,69.19,13,13,0,Running,Team-A,,2026,1,January,3,Wednesday,13,15.0,15,915.2,900.0,13,13,0.0,-0.017187500000000112,False,False
PR0003300,2026-01-14 13:15:00,2026-01-14,A,ST05,ACT-300,15,0.0,15.0,70.4,70.2,12,12,0,Running,Team-A,,2026,1,January,3,Wednesday,13,15.0,15,844.8000000000001,900.0,12,12,0.0,-0.002840909090909131,False,False
PR0003301,2026-01-14 14:00:00,2026-01-14,B,ST01,ACT-200,15,0.0,15.0,66.0,69.65,12,12,0,Running,Team-B,,2026,1,January,3,Wednesday,14,15.0,15,792.0,900.0,12,12,0.0,0.05530303030303039,False,False
PR0003302,2026-01-14 14:15:00,2026-01-14,B,ST01,ACT-200,15,0.0,15.0,66.0,67.74,13,13,0,Running,Team-B,,2026,1,January,3,Wednesday,14,15.0,15,858.0,900.0,13,13,0.0,0.026363636363636287,False,False
PR0003303,2026-01-14 14:30:00,2026-01-14,B,ST01,ACT-200,15,0.0,15.0,66.0,67.41,13,13,0,Running,Team-B,,2026,1,January,3,Wednesday,14,15.0,15,858.0,900.0,13,13,0.0,0.02136363636363631,False,False
PR0003304,2026-01-14 14:45:00,2026-01-14,B,ST01,ACT-200,15,0.0,15.0,66.0,68.38,13,13,0,Running,Team-B,,2026,1,January,3,Wednesday,14,15.0,15,858.0,900.0,13,13,0.0,0.036060606060605994,False,False
PR0003305,2026-01-14 15:00:00,2026-01-14,B,ST01,ACT-200,15,0.0,15.0,66.0,65.87,13,11,2,Running,Team-B,,2026,1,January,3,Wednesday,15,15.0,15,858.0,900.0,11,13,0.15384615384615385,-0.001969696969696901,False,False
PR0003306,2026-01-14 15:15:00,2026-01-14,B,ST01,ACT-200,15,0.0,15.0,66.0,67.48,13,12,1,Running,Team-B,,2026,1,January,3,Wednesday,15,15.0,15,858.0,900.0,12,13,0.07692307692307693,0.022424242424242485,False,False
PR0003307,2026-01-14 15:30:00,2026-01-14,B,ST01,ACT-200,15,0.0,15.0,66.0,66.56,13,13,0,Running,Team-B,,2026,1,January,3,Wednesday,15,15.0,15,858.0,900.0,13,13,0.0,0.008484848484848519,False,False
PR0003308,2026-01-14 15:45:00,2026-01-14,B,ST01,ACT-200,15,0.0,15.0,66.0,70.21,12,12,0,Running,Team-B,,2026,1,January,3,Wednesday,15,15.0,15,792.0,900.0,12,12,0.0,0.0637878787878787,False,False
PR0003309,2026-01-14 16:00:00,2026-01-14,B,ST01,ACT-200,15,0.0,15.0,66.0,65.45,13,12,1,Running,Team-B,,2026,1,January,3,Wednesday,16,15.0,15,858.0,900.0,12,13,0.07692307692307693,-0.00833333333333329,False,False
PR0003310,2026-01-14 16:15:00,2026-01-14,B,ST01,ACT-200,15,0.0,15.0,66.0,64.49,13,12,1,Running,Team-B,,2026,1,January,3,Wednesday,16,15.0,15,858.0,900.0,12,13,0.07692307692307693,-0.022878787878787957,False,False
PR0003311,2026-01-14 16:30:00,2026-01-14,B,ST01,ACT-200,15,0.0,15.0,66.0,68.13,13,13,0,Running,Team-B,,2026,1,January,3,Wednesday,16,15.0,15,858.0,900.0,13,13,0.0,0.0322727272727272,False,False
PR0003312,2026-01-14 16:45:00,2026-01-14,B,ST01,ACT-200,15,0.0,15.0,66.0,67.27,13,13,0,Running,Team-B,,2026,1,January,3,Wednesday,16,15.0,15,858.0,900.0,13,13,0.0,0.019242424242424182,False,False
PR0003313,2026-01-14 17:00:00,2026-01-14,B,ST01,ACT-200,15,0.0,15.0,66.0,68.34,13,13,0,Running,Team-B,,2026,1,January,3,Wednesday,17,15.0,15,858.0,900.0,13,13,0.0,0.03545454545454551,False,False
PR0003314,2026-01-14 17:15:00,2026-01-14,B,ST01,ACT-200,15,0.0,15.0,66.0,66.85,13,11,2,Running,Team-B,,2026,1,January,3,Wednesday,17,15.0,15,858.0,900.0,11,13,0.15384615384615385,0.012878787878787793,False,False
PR0003315,2026-01-14 17:30:00,2026-01-14,B,ST01,ACT-200,15,0.0,15.0,66.0,68.2,13,12,1,Running,Team-B,,2026,1,January,3,Wednesday,17,15.0,15,858.0,900.0,12,13,0.07692307692307693,0.033333333333333375,False,False
PR0003316,2026-01-14 17:45:00,2026-01-14,B,ST01,ACT-200,15,0.0,15.0,66.0,63.3,14,14,0,Running,Team-B,,2026,1,January,3,Wednesday,17,15.0,15,924.0,900.0,14,14,0.0,-0.04090909090909095,False,False
PR0003317,2026-01-14 18:00:00,2026-01-14,B,ST01,ACT-200,15,0.0,15.0,66.0,67.26,13,13,0,Running,Team-B,,2026,1,January,3,Wednesday,18,15.0,15,858.0,900.0,13,13,0.0,0.01909090909090917,False,False
PR0003318,2026-01-14 18:15:00,2026-01-14,B,ST01,ACT-200,15,0.0,15.0,66.0,66.97,13,12,1,Running,Team-B,,2026,1,January,3,Wednesday,18,15.0,15,858.0,900.0,12,13,0.07692307692307693,0.01469696969696968,False,False
PR0003319,2026-01-14 18:30:00,2026-01-14,B,ST01,ACT-200,15,0.0,15.0,66.0,67.96,13,13,0,Running,Team-B,,2026,1,January,3,Wednesday,18,15.0,15,858.0,900.0,13,13,0.0,0.029696969696969604,False,False
PR0003320,2026-01-14 18:45:00,2026-01-14,B,ST01,ACT-200,15,0.0,15.0,66.0,68.28,13,13,0,Running,Team-B,,2026,1,January,3,Wednesday,18,15.0,15,858.0,900.0,13,13,0.0,0.03454545454545456,False,False
PR0003321,2026-01-14 19:00:00,2026-01-14,B,ST01,ACT-200,15,0.0,15.0,66.0,66.24,13,13,0,Running,Team-B,,2026,1,January,3,Wednesday,19,15.0,15,858.0,900.0,13,13,0.0,0.0036363636363635587,False,False
PR0003322,2026-01-14 19:15:00,2026-01-14,B,ST01,ACT-200,15,0.0,15.0,66.0,63.91,14,14,0,Running,Team-B,,2026,1,January,3,Wednesday,19,15.0,15,924.0,900.0,14,14,0.0,-0.03166666666666672,False,False
PR0003323,2026-01-14 19:30:00,2026-01-14,B,ST01,ACT-200,15,13.5,1.5,66.0,67.63,1,1,0,Downtime,Team-B,DT000161,2026,1,January,3,Wednesday,19,1.5,15,66.0,90.0,1,1,0.0,0.024696969696969627,True,False
PR0003324,2026-01-14 19:45:00,2026-01-14,B,ST01,ACT-200,15,0.0,15.0,66.0,68.35,13,13,0,Running,Team-B,,2026,1,January,3,Wednesday,19,15.0,15,858.0,900.0,13,13,0.0,0.03560606060606052,False,False
PR0003325,2026-01-14 20:00:00,2026-01-14,B,ST01,ACT-200,15,0.0,15.0,66.0,62.7,14,13,1,Running,Team-B,,2026,1,January,3,Wednesday,20,15.0,15,924.0,900.0,13,14,0.07142857142857142,-0.049999999999999954,False,False
PR0003326,2026-01-14 20:15:00,2026-01-14,B,ST01,ACT-200,15,0.0,15.0,66.0,66.33,13,12,1,Running,Team-B,,2026,1,January,3,Wednesday,20,15.0,15,858.0,900.0,12,13,0.07692307692307693,0.004999999999999974,False,False
PR0003327,2026-01-14 20:30:00,2026-01-14,B,ST01,ACT-200,15,0.0,15.0,66.0,63.65,14,14,0,Running,Team-B,,2026,1,January,3,Wednesday,20,15.0,15,924.0,900.0,14,14,0.0,-0.03560606060606063,False,False
PR0003328,2026-01-14 20:45:00,2026-01-14,B,ST01,ACT-200,15,0.0,15.0,66.0,67.22,13,13,0,Running,Team-B,,2026,1,January,3,Wednesday,20,15.0,15,858.0,900.0,13,13,0.0,0.01848484848484847,False,False
PR0003329,2026-01-14 21:00:00,2026-01-14,B,ST01,ACT-200,15,0.0,15.0,66.0,67.29,13,13,0,Running,Team-B,,2026,1,January,3,Wednesday,21,15.0,15,858.0,900.0,13,13,0.0,0.01954545454545464,False,False
PR0003330,2026-01-14 21:15:00,2026-01-14,B,ST01,ACT-200,15,0.0,15.0,66.0,66.12,13,13,0,Running,Team-B,,2026,1,January,3,Wednesday,21,15.0,15,858.0,900.0,13,13,0.0,0.0018181818181818871,False,False
PR0003331,2026-01-14 14:00:00,2026-01-14,B,ST02,ACT-200,15,0.0,15.0,60.0,62.67,14,14,0,Running,Team-B,,2026,1,January,3,Wednesday,14,15.0,15,840.0,900.0,14,14,0.0,0.044500000000000026,False,False
PR0003332,2026-01-14 14:15:00,2026-01-14,B,ST02,ACT-200,15,0.0,15.0,60.0,58.64,15,15,0,Running,Team-B,,2026,1,January,3,Wednesday,14,15.0,15,900.0,900.0,15,15,0.0,-0.022666666666666658,False,False
PR0003333,2026-01-14 14:30:00,2026-01-14,B,ST02,ACT-200,15,0.0,15.0,60.0,64.13,14,14,0,Running,Team-B,,2026,1,January,3,Wednesday,14,15.0,15,840.0,900.0,14,14,0.0,0.06883333333333326,False,False
PR0003334,2026-01-14 14:45:00,2026-01-14,B,ST02,ACT-200,15,0.0,15.0,60.0,62.47,14,14,0,Running,Team-B,,2026,1,January,3,Wednesday,14,15.0,15,840.0,900.0,14,14,0.0,0.04116666666666665,False,False
PR0003335,2026-01-14 15:00:00,2026-01-14,B,ST02,ACT-200,15,0.0,15.0,60.0,66.23,13,13,0,Running,Team-B,,2026,1,January,3,Wednesday,15,15.0,15,780.0,900.0,13,13,0.0,0.1038333333333334,False,False
PR0003336,2026-01-14 15:15:00,2026-01-14,B,ST02,ACT-200,15,7.2,7.8,60.0,60.98,7,7,0,Downtime,Team-B,DT000162,2026,1,January,3,Wednesday,15,7.8,15,420.0,468.0,7,7,0.0,0.01633333333333328,True,False
PR0003337,2026-01-14 15:30:00,2026-01-14,B,ST02,ACT-200,15,0.0,15.0,60.0,60.49,14,14,0,Running,Team-B,,2026,1,January,3,Wednesday,15,15.0,15,840.0,900.0,14,14,0.0,0.0081666666666667,False,False
PR0003338,2026-01-14 15:45:00,2026-01-14,B,ST02,ACT-200,15,0.0,15.0,60.0,63.38,14,14,0,Running,Team-B,,2026,1,January,3,Wednesday,15,15.0,15,840.0,900.0,14,14,0.0,0.056333333333333374,False,False
PR0003339,2026-01-14 16:00:00,2026-01-14,B,ST02,ACT-200,15,0.0,15.0,60.0,61.22,14,14,0,Running,Team-B,,2026,1,January,3,Wednesday,16,15.0,15,840.0,900.0,14,14,0.0,0.020333333333333314,False,False
PR0003340,2026-01-14 16:15:00,2026-01-14,B,ST02,ACT-200,15,0.0,15.0,60.0,61.71,14,14,0,Running,Team-B,,2026,1,January,3,Wednesday,16,15.0,15,840.0,900.0,14,14,0.0,0.028500000000000015,False,False
