record_id,timestamp,date,shift,station_id,product_id,planned_minutes,downtime_minutes,runtime_minutes,ideal_cycle_sec,actual_cycle_sec,total_quantity,good_quantity,rejected_quantity,machine_status,operator_team,downtime_id
PR0002425,2026-01-12 20:00:00,2026-01-12,B,ST01,ACT-300,15,0.0,15.0,72.6,73.26,12,10,2,Running,Team-B,
PR0002426,2026-01-12 20:15:00,2026-01-12,B,ST01,ACT-300,15,0.0,15.0,72.6,75.55,11,11,0,Running,Team-B,
PR0002427,2026-01-12 20:30:00,2026-01-12,B,ST01,ACT-300,15,0.0,15.0,72.6,75.51,11,11,0,Running,Team-B,
PR0002428,2026-01-12 20:45:00,2026-01-12,B,ST01,ACT-300,15,0.0,15.0,72.6,74.91,12,12,0,Running,Team-B,
PR0002429,2026-01-12 21:00:00,2026-01-12,B,ST01,ACT-300,15,0.0,15.0,72.6,75.39,11,10,1,Running,Team-B,
PR0002430,2026-01-12 21:15:00,2026-01-12,B,ST01,ACT-300,15,0.0,15.0,72.6,73.57,12,12,0,Running,Team-B,
PR0002431,2026-01-12 14:00:00,2026-01-12,B,ST02,ACT-300,15,0.0,15.0,66.0,67.3,13,13,0,Running,Team-B,
PR0002432,2026-01-12 14:15:00,2026-01-12,B,ST02,ACT-300,15,0.0,15.0,66.0,67.76,13,13,0,Running,Team-B,
PR0002433,2026-01-12 14:30:00,2026-01-12,B,ST02,ACT-300,15,0.0,15.0,66.0,67.95,13,13,0,Running,Team-B,
PR0002434,2026-01-12 14:45:00,2026-01-12,B,ST02,ACT-300,15,0.0,15.0,66.0,66.5,13,13,0,Running,Team-B,
PR0002435,2026-01-12 15:00:00,2026-01-12,B,ST02,ACT-300,15,0.0,15.0,66.0,65.99,13,13,0,Running,Team-B,
PR0002436,2026-01-12 15:15:00,2026-01-12,B,ST02,ACT-300,15,0.0,15.0,66.0,67.68,13,13,0,Running,Team-B,
PR0002437,2026-01-12 15:30:00,2026-01-12,B,ST02,ACT-300,15,0.0,15.0,66.0,68.31,13,13,0,Running,Team-B,
PR0002438,2026-01-12 15:45:00,2026-01-12,B,ST02,ACT-300,15,0.0,15.0,66.0,65.37,13,13,0,Running,Team-B,
PR0002439,2026-01-12 16:00:00,2026-01-12,B,ST02,ACT-300,15,0.0,15.0,66.0,65.36,13,13,0,Running,Team-B,
PR0002440,2026-01-12 16:15:00,2026-01-12,B,ST02,ACT-300,15,0.0,15.0,66.0,64.63,13,13,0,Running,Team-B,
PR0002441,2026-01-12 16:30:00,2026-01-12,B,ST02,ACT-300,15,0.0,15.0,66.0,68.71,13,12,1,Running,Team-B,
PR0002442,2026-01-12 16:45:00,2026-01-12,B,ST02,ACT-300,15,0.0,15.0,66.0,64.78,13,13,0,Running,Team-B,
PR0002443,2026-01-12 17:00:00,2026-01-12,B,ST02,ACT-300,15,0.0,15.0,66.0,71.79,12,12,0,Running,Team-B,
PR0002444,2026-01-12 17:15:00,2026-01-12,B,ST02,ACT-300,15,0.0,15.0,66.0,69.32,12,12,0,Running,Team-B,
PR0002445,2026-01-12 17:30:00,2026-01-12,B,ST02,ACT-300,15,0.0,15.0,66.0,68.69,13,13,0,Running,Team-B,
PR0002446,2026-01-12 17:45:00,2026-01-12,B,ST02,ACT-300,15,0.0,15.0,66.0,68.71,13,13,0,Running,Team-B,
PR0002447,2026-01-12 18:00:00,2026-01-12,B,ST02,ACT-300,15,0.0,15.0,66.0,68.07,13,13,0,Running,Team-B,
PR0002448,2026-01-12 18:15:00,2026-01-12,B,ST02,ACT-300,15,0.0,15.0,66.0,67.63,13,13,0,Running,Team-B,
PR0002449,2026-01-12 18:30:00,2026-01-12,B,ST02,ACT-300,15,0.0,15.0,66.0,63.44,14,14,0,Running,Team-B,
PR0002450,2026-01-12 18:45:00,2026-01-12,B,ST02,ACT-300,15,0.0,15.0,66.0,70.12,12,11,1,Running,Team-B,
PR0002451,2026-01-12 19:00:00,2026-01-12,B,ST02,ACT-300,15,0.0,15.0,66.0,68.7,13,13,0,Running,Team-B,
PR0002452,2026-01-12 19:15:00,2026-01-12,B,ST02,ACT-300,15,0.0,15.0,66.0,65.61,13,13,0,Running,Team-B,
PR0002453,2026-01-12 19:30:00,2026-01-12,B,ST02,ACT-300,15,0.0,15.0,66.0,68.07,13,13,0,Running,Team-B,
PR0002454,2026-01-12 19:45:00,2026-01-12,B,ST02,ACT-300,15,0.0,15.0,66.0,67.87,13,13,0,Running,Team-B,
PR0002455,2026-01-12 20:00:00,2026-01-12,B,ST02,ACT-300,15,0.0,15.0,66.0,66.59,13,13,0,Running,Team-B,
PR0002456,2026-01-12 20:15:00,2026-01-12,B,ST02,ACT-300,15,0.0,15.0,66.0,70.11,12,12,0,Running,Team-B,
PR0002457,2026-01-12 20:30:00,2026-01-12,B,ST02,ACT-300,15,0.0,15.0,66.0,67.68,13,13,0,Running,Team-B,
PR0002458,2026-01-12 20:45:00,2026-01-12,B,ST02,ACT-300,15,0.0,15.0,66.0,67.03,13,13,0,Running,Team-B,
PR0002459,2026-01-12 21:00:00,2026-01-12,B,ST02,ACT-300,15,0.0,15.0,66.0,65.25,13,12,1,Running,Team-B,
PR0002460,2026-01-12 21:15:00,2026-01-12,B,ST02,ACT-300,15,0.0,15.0,66.0,66.97,13,13,0,Running,Team-B,
PR0002461,2026-01-12 14:00:00,2026-01-12,B,ST03,ACT-300,15,0.0,15.0,69.3,70.94,12,12,0,Running,Team-B,
PR0002462,2026-01-12 14:15:00,2026-01-12,B,ST03,ACT-300,15,0.0,15.0,69.3,68.92,13,11,2,Running,Team-B,
PR0002463,2026-01-12 14:30:00,2026-01-12,B,ST03,ACT-300,15,11.41,3.59,69.3,72.06,2,2,0,Downtime,Team-B,DT000116
PR0002464,2026-01-12 14:45:00,2026-01-12,B,ST03,ACT-300,15,0.0,15.0,69.3,68.7,13,12,1,Running,Team-B,
PR0002465,2026-01-12 15:00:00,2026-01-12,B,ST03,ACT-300,15,0.0,15.0,69.3,68.4,13,12,1,Running,Team-B,
PR0002466,2026-01-12 15:15:00,2026-01-12,B,ST03,ACT-300,15,0.0,15.0,69.3,70.37,12,11,1,Running,Team-B,
PR0002467,2026-01-12 15:30:00,2026-01-12,B,ST03,ACT-300,15,0.0,15.0,69.3,71.83,12,12,0,Running,Team-B,
PR0002468,2026-01-12 15:45:00,2026-01-12,B,ST03,ACT-300,15,0.0,15.0,69.3,69.48,12,12,0,Running,Team-B,
PR0002469,2026-01-12 16:00:00,2026-01-12,B,ST03,ACT-300,15,0.0,15.0,69.3,66.09,13,13,0,Running,Team-B,
PR0002470,2026-01-12 16:15:00,2026-01-12,B,ST03,ACT-300,15,0.0,15.0,69.3,73.21,12,12,0,Running,Team-B,
PR0002471,2026-01-12 16:30:00,2026-01-12,B,ST03,ACT-300,15,13.5,1.5,69.3,68.97,1,1,0,Downtime,Team-B,DT000117
PR0002472,2026-01-12 16:45:00,2026-01-12,B,ST03,ACT-300,15,0.0,15.0,69.3,71.44,12,12,0,Running,Team-B,
PR0002473,2026-01-12 17:00:00,2026-01-12,B,ST03,ACT-300,15,0.0,15.0,69.3,73.57,12,12,0,Running,Team-B,
PR0002474,2026-01-12 17:15:00,2026-01-12,B,ST03,ACT-300,15,0.0,15.0,69.3,69.39,12,12,0,Running,Team-B,
PR0002475,2026-01-12 17:30:00,2026-01-12,B,ST03,ACT-300,15,0.0,15.0,69.3,69.47,12,11,1,Running,Team-B,
PR0002476,2026-01-12 17:45:00,2026-01-12,B,ST03,ACT-300,15,0.0,15.0,69.3,74.98,12,12,0,Running,Team-B,
PR0002477,2026-01-12 18:00:00,2026-01-12,B,ST03,ACT-300,15,13.5,1.5,69.3,72.19,1,1,0,Downtime,Team-B,DT000118
PR0002478,2026-01-12 18:15:00,2026-01-12,B,ST03,ACT-300,15,0.0,15.0,69.3,70.69,12,12,0,Running,Team-B,
PR0002479,2026-01-12 18:30:00,2026-01-12,B,ST03,ACT-300,15,13.5,1.5,69.3,72.51,1,1,0,Downtime,Team-B,DT000119
PR0002480,2026-01-12 18:45:00,2026-01-12,B,ST03,ACT-300,15,0.0,15.0,69.3,69.76,12,12,0,Running,Team-B,
PR0002481,2026-01-12 19:00:00,2026-01-12,B,ST03,ACT-300,15,0.0,15.0,69.3,70.21,12,11,1,Running,Team-B,
PR0002482,2026-01-12 19:15:00,2026-01-12,B,ST03,ACT-300,15,0.0,15.0,69.3,69.39,12,10,2,Running,Team-B,
PR0002483,2026-01-12 19:30:00,2026-01-12,B,ST03,ACT-300,15,0.0,15.0,69.3,72.95,12,12,0,Running,Team-B,
PR0002484,2026-01-12 19:45:00,2026-01-12,B,ST03,ACT-300,15,0.0,15.0,69.3,69.64,12,12,0,Running,Team-B,
PR0002485,2026-01-12 20:00:00,2026-01-12,B,ST03,ACT-300,15,0.0,15.0,69.3,72.35,12,11,1,Running,Team-B,
PR0002486,2026-01-12 20:15:00,2026-01-12,B,ST03,ACT-300,15,0.0,15.0,69.3,71.02,12,12,0,Running,Team-B,
PR0002487,2026-01-12 20:30:00,2026-01-12,B,ST03,ACT-300,15,0.0,15.0,69.3,71.38,12,12,0,Running,Team-B,
PR0002488,2026-01-12 20:45:00,2026-01-12,B,ST03,ACT-300,15,3.73,11.27,69.3,69.39,9,9,0,Downtime,Team-B,DT000120
PR0002489,2026-01-12 21:00:00,2026-01-12,B,ST03,ACT-300,15,0.0,15.0,69.3,70.77,12,10,2,Running,Team-B,
PR0002490,2026-01-12 21:15:00,2026-01-12,B,ST03,ACT-300,15,0.0,15.0,69.3,67.7,13,12,1,Running,Team-B,
PR0002491,2026-01-12 14:00:00,2026-01-12,B,ST04,ACT-300,15,0.0,15.0,79.2,83.0,10,10,0,Running,Team-B,
PR0002492,2026-01-12 14:15:00,2026-01-12,B,ST04,ACT-300,15,0.0,15.0,79.2,80.61,11,11,0,Running,Team-B,
PR0002493,2026-01-12 14:30:00,2026-01-12,B,ST04,ACT-300,15,0.0,15.0,79.2,80.79,11,11,0,Running,Team-B,
PR0002494,2026-01-12 14:45:00,2026-01-12,B,ST04,ACT-300,15,0.0,15.0,79.2,79.42,11,11,0,Running,Team-B,
PR0002495,2026-01-12 15:00:00,2026-01-12,B,ST04,ACT-300,15,0.0,15.0,79.2,81.29,11,11,0,Running,Team-B,
PR0002496,2026-01-12 15:15:00,2026-01-12,B,ST04,ACT-300,15,0.0,15.0,79.2,80.2,11,11,0,Running,Team-B,
PR0002497,2026-01-12 15:30:00,2026-01-12,B,ST04,ACT-300,15,0.0,15.0,79.2,81.11,11,11,0,Running,Team-B,
PR0002498,2026-01-12 15:45:00,2026-01-12,B,ST04,ACT-300,15,0.0,15.0,79.2,84.08,10,10,0,Running,Team-B,
PR0002499,2026-01-12 16:00:00,2026-01-12,B,ST04,ACT-300,15,0.0,15.0,79.2,79.83,11,11,0,Running,Team-B,
PR0002500,2026-01-12 16:15:00,2026-01-12,B,ST04,ACT-300,15,0.0,15.0,79.2,77.06,11,11,0,Running,Team-B,
PR0002501,2026-01-12 16:30:00,2026-01-12,B,ST04,ACT-300,15,0.0,15.0,79.2,81.47,11,11,0,Running,Team-B,
PR0002502,2026-01-12 16:45:00,2026-01-12,B,ST04,ACT-300,15,0.0,15.0,79.2,85.84,10,9,1,Running,Team-B,
PR0002503,2026-01-12 17:00:00,2026-01-12,B,ST04,ACT-300,15,0.0,15.0,79.2,83.35,10,10,0,Running,Team-B,
PR0002504,2026-01-12 17:15:00,2026-01-12,B,ST04,ACT-300,15,0.0,15.0,79.2,77.59,11,11,0,Running,Team-B,
PR0002505,2026-01-12 17:30:00,2026-01-12,B,ST04,ACT-300,15,0.0,15.0,79.2,83.52,10,10,0,Running,Team-B,
PR0002506,2026-01-12 17:45:00,2026-01-12,B,ST04,ACT-300,15,0.0,15.0,79.2,81.62,11,11,0,Running,Team-B,
PR0002507,2026-01-12 18:00:00,2026-01-12,B,ST04,ACT-300,15,0.0,15.0,79.2,78.5,11,10,1,Running,Team-B,
PR0002508,2026-01-12 18:15:00,2026-01-12,B,ST04,ACT-300,15,0.0,15.0,79.2,81.95,10,10,0,Running,Team-B,
PR0002509,2026-01-12 18:30:00,2026-01-12,B,ST04,ACT-300,15,0.0,15.0,79.2,82.7,10,10,0,Running,Team-B,
PR0002510,2026-01-12 18:45:00,2026-01-12,B,ST04,ACT-300,15,0.0,15.0,79.2,78.79,11,10,1,Running,Team-B,
PR0002511,2026-01-12 19:00:00,2026-01-12,B,ST04,ACT-300,15,0.0,15.0,79.2,84.23,10,9,1,Running,Team-B,
PR0002512,2026-01-12 19:15:00,2026-01-12,B,ST04,ACT-300,15,0.0,15.0,79.2,77.22,11,11,0,Running,Team-B,
PR0002513,2026-01-12 19:30:00,2026-01-12,B,ST04,ACT-300,15,0.0,15.0,79.2,80.88,11,11,0,Running,Team-B,
PR0002514,2026-01-12 19:45:00,2026-01-12,B,ST04,ACT-300,15,0.0,15.0,79.2,80.39,11,11,0,Running,Team-B,
PR0002515,2026-01-12 20:00:00,2026-01-12,B,ST04,ACT-300,15,0.0,15.0,79.2,79.33,11,11,0,Running,Team-B,
PR0002516,2026-01-12 20:15:00,2026-01-12,B,ST04,ACT-300,15,0.0,15.0,79.2,82.21,10,10,0,Running,Team-B,
PR0002517,2026-01-12 20:30:00,2026-01-12,B,ST04,ACT-300,15,0.0,15.0,79.2,79.89,11,11,0,Running,Team-B,
PR0002518,2026-01-12 20:45:00,2026-01-12,B,ST04,ACT-300,15,0.0,15.0,79.2,82.49,10,9,1,Running,Team-B,
PR0002519,2026-01-12 21:00:00,2026-01-12,B,ST04,ACT-300,15,0.0,15.0,79.2,84.5,10,10,0,Running,Team-B,
PR0002520,2026-01-12 21:15:00,2026-01-12,B,ST04,ACT-300,15,0.0,15.0,79.2,82.6,10,10,0,Running,Team-B,
PR0002521,2026-01-12 14:00:00,2026-01-12,B,ST05,ACT-300,15,0.0,15.0,70.4,73.08,12,12,0,Running,Team-B,
PR0002522,2026-01-12 14:15:00,2026-01-12,B,ST05,ACT-300,15,0.0,15.0,70.4,71.66,12,12,0,Running,Team-B,
PR0002523,2026-01-12 14:30:00,2026-01-12,B,ST05,ACT-300,15,0.0,15.0,70.4,69.35,12,12,0,Running,Team-B,
PR0002524,2026-01-12 14:45:00,2026-01-12,B,ST05,ACT-300,15,0.0,15.0,70.4,70.05,12,12,0,Running,Team-B,
PR0002525,2026-01-12 15:00:00,2026-01-12,B,ST05,ACT-300,15,0.0,15.0,70.4,73.7,12,12,0,Running,Team-B,
PR0002526,2026-01-12 15:15:00,2026-01-12,B,ST05,ACT-300,15,0.0,15.0,70.4,72.43,12,11,1,Running,Team-B,
PR0002527,2026-01-12 15:30:00,2026-01-12,B,ST05,ACT-300,15,0.0,15.0,70.4,74.1,12,12,0,Running,Team-B,
PR0002528,2026-01-12 15:45:00,2026-01-12,B,ST05,ACT-300,15,0.0,15.0,70.4,76.25,11,11,0,Running,Team-B,
PR0002529,2026-01-12 16:00:00,2026-01-12,B,ST05,ACT-300,15,0.0,15.0,70.4,72.46,12,12,0,Running,Team-B,
PR0002530,2026-01-12 16:15:00,2026-01-12,B,ST05,ACT-300,15,0.0,15.0,70.4,73.2,12,11,1,Running,Team-B,
PR0002531,2026-01-12 16:30:00,2026-01-12,B,ST05,ACT-300,15,0.0,15.0,70.4,72.21,12,11,1,Running,Team-B,
PR0002532,2026-01-12 16:45:00,2026-01-12,B,ST05,ACT-300,15,0.0,15.0,70.4,72.81,12,12,0,Running,Team-B,
PR0002533,2026-01-12 17:00:00,2026-01-12,B,ST05,ACT-300,15,0.0,15.0,70.4,66.56,13,13,0,Running,Team-B,
PR0002534,2026-01-12 17:15:00,2026-01-12,B,ST05,ACT-300,15,0.0,15.0,70.4,69.75,12,12,0,Running,Team-B,
PR0002535,2026-01-12 17:30:00,2026-01-12,B,ST05,ACT-300,15,5.33,9.67,70.4,73.33,7,7,0,Downtime,Team-B,DT000121
PR0002536,2026-01-12 17:45:00,2026-01-12,B,ST05,ACT-300,15,0.0,15.0,70.4,72.97,12,11,1,Running,Team-B,
PR0002537,2026-01-12 18:00:00,2026-01-12,B,ST05,ACT-300,15,0.0,15.0,70.4,72.66,12,12,0,Running,Team-B,
PR0002538,2026-01-12 18:15:00,2026-01-12,B,ST05,ACT-300,15,0.0,15.0,70.4,72.2,12,12,0,Running,Team-B,
PR0002539,2026-01-12 18:30:00,2026-01-12,B,ST05,ACT-300,15,0.0,15.0,70.4,72.47,12,12,0,Running,Team-B,
PR0002540,2026-01-12 18:45:00,2026-01-12,B,ST05,ACT-300,15,0.0,15.0,70.4,70.23,12,12,0,Running,Team-B,
PR0002541,2026-01-12 19:00:00,2026-01-12,B,ST05,ACT-300,15,0.0,15.0,70.4,73.53,12,12,0,Running,Team-B,
PR0002542,2026-01-12 19:15:00,2026-01-12,B,ST05,ACT-300,15,0.0,15.0,70.4,73.28,12,12,0,Running,Team-B,
PR0002543,2026-01-12 19:30:00,2026-01-12,B,ST05,ACT-300,15,0.0,15.0,70.4,72.02,12,12,0,Running,Team-B,
PR0002544,2026-01-12 19:45:00,2026-01-12,B,ST05,ACT-300,15,0.0,15.0,70.4,68.04,13,13,0,Running,Team-B,
PR0002545,2026-01-12 20:00:00,2026-01-12,B,ST05,ACT-300,15,0.0,15.0,70.4,67.45,13,13,0,Running,Team-B,
PR0002546,2026-01-12 20:15:00,2026-01-12,B,ST05,ACT-300,15,0.0,15.0,70.4,73.28,12,10,2,Running,Team-B,
PR0002547,2026-01-12 20:30:00,2026-01-12,B,ST05,ACT-300,15,0.0,15.0,70.4,74.45,12,12,0,Running,Team-B,
PR0002548,2026-01-12 20:45:00,2026-01-12,B,ST05,ACT-300,15,0.0,15.0,70.4,73.24,12,12,0,Running,Team-B,
PR0002549,2026-01-12 21:00:00,2026-01-12,B,ST05,ACT-300,15,0.0,15.0,70.4,71.16,12,12,0,Running,Team-B,
PR0002550,2026-01-12 21:15:00,2026-01-12,B,ST05,ACT-300,15,0.0,15.0,70.4,68.14,13,13,0,Running,Team-B,
PR0002551,2026-01-12 22:00:00,2026-01-12,C,ST01,ACT-300,15,0.0,15.0,72.6,75.69,11,11,0,Running,Team-C,
PR0002552,2026-01-12 22:15:00,2026-01-12,C,ST01,ACT-300,15,0.0,15.0,72.6,79.4,11,11,0,Running,Team-C,
PR0002553,2026-01-12 22:30:00,2026-01-12,C,ST01,ACT-300,15,0.0,15.0,72.6,74.67,12,12,0,Running,Team-C,
PR0002554,2026-01-12 22:45:00,2026-01-12,C,ST01,ACT-300,15,0.0,15.0,72.6,78.07,11,10,1,Running,Team-C,
PR0002555,2026-01-12 23:00:00,2026-01-12,C,ST01,ACT-300,15,0.0,15.0,72.6,76.23,11,11,0,Running,Team-C,
PR0002556,2026-01-12 23:15:00,2026-01-12,C,ST01,ACT-300,15,0.0,15.0,72.6,79.97,11,11,0,Running,Team-C,
PR0002557,2026-01-12 23:30:00,2026-01-12,C,ST01,ACT-300,15,13.5,1.5,72.6,79.18,1,1,0,Downtime,Team-C,DT000122
PR0002558,2026-01-12 23:45:00,2026-01-12,C,ST01,ACT-300,15,0.0,15.0,72.6,76.63,11,11,0,Running,Team-C,
PR0002559,2026-01-13 00:00:00,2026-01-12,C,ST01,ACT-300,15,0.0,15.0,72.6,78.17,11,11,0,Running,Team-C,
PR0002560,2026-01-13 00:15:00,2026-01-12,C,ST01,ACT-300,15,0.0,15.0,72.6,76.38,11,10,1,Running,Team-C,
PR0002561,2026-01-13 00:30:00,2026-01-12,C,ST01,ACT-300,15,0.0,15.0,72.6,72.89,12,11,1,Running,Team-C,
PR0002562,2026-01-13 00:45:00,2026-01-12,C,ST01,ACT-300,15,0.0,15.0,72.6,76.14,11,11,0,Running,Team-C,
PR0002563,2026-01-13 01:00:00,2026-01-12,C,ST01,ACT-300,15,0.0,15.0,72.6,75.97,11,10,1,Running,Team-C,
PR0002564,2026-01-13 01:15:00,2026-01-12,C,ST01,ACT-300,15,0.0,15.0,72.6,78.68,11,11,0,Running,Team-C,
PR0002565,2026-01-13 01:30:00,2026-01-12,C,ST01,ACT-300,15,0.0,15.0,72.6,77.91,11,11,0,Running,Team-C,
PR0002566,2026-01-13 01:45:00,2026-01-12,C,ST01,ACT-300,15,0.0,15.0,72.6,78.18,11,11,0,Running,Team-C,
PR0002567,2026-01-13 02:00:00,2026-01-12,C,ST01,ACT-300,15,0.0,15.0,72.6,77.89,11,10,1,Running,Team-C,
PR0002568,2026-01-13 02:15:00,2026-01-12,C,ST01,ACT-300,15,0.0,15.0,72.6,78.43,11,11,0,Running,Team-C,
PR0002569,2026-01-13 02:30:00,2026-01-12,C,ST01,ACT-300,15,0.0,15.0,72.6,76.44,11,11,0,Running,Team-C,
PR0002570,2026-01-13 02:45:00,2026-01-12,C,ST01,ACT-300,15,0.0,15.0,72.6,77.11,11,11,0,Running,Team-C,
PR0002571,2026-01-13 03:00:00,2026-01-12,C,ST01,ACT-300,15,0.0,15.0,72.6,77.47,11,11,0,Running,Team-C,
PR0002572,2026-01-13 03:15:00,2026-01-12,C,ST01,ACT-300,15,0.0,15.0,72.6,75.71,11,11,0,Running,Team-C,
PR0002573,2026-01-13 03:30:00,2026-01-12,C,ST01,ACT-300,15,0.0,15.0,72.6,76.22,11,10,1,Running,Team-C,
PR0002574,2026-01-13 03:45:00,2026-01-12,C,ST01,ACT-300,15,0.0,15.0,72.6,75.79,11,10,1,Running,Team-C,
PR0002575,2026-01-13 04:00:00,2026-01-12,C,ST01,ACT-300,15,0.0,15.0,72.6,79.69,11,10,1,Running,Team-C,
PR0002576,2026-01-13 04:15:00,2026-01-12,C,ST01,ACT-300,15,0.0,15.0,72.6,78.1,11,11,0,Running,Team-C,
PR0002577,2026-01-13 04:30:00,2026-01-12,C,ST01,ACT-300,15,8.19,6.81,72.6,76.29,5,5,0,Downtime,Team-C,DT000123
PR0002578,2026-01-13 04:45:00,2026-01-12,C,ST01,ACT-300,15,0.0,15.0,72.6,77.19,11,11,0,Running,Team-C,
PR0002579,2026-01-13 05:00:00,2026-01-12,C,ST01,ACT-300,15,0.0,15.0,72.6,76.67,11,10,1,Running,Team-C,
PR0002580,2026-01-13 05:15:00,2026-01-12,C,ST01,ACT-300,15,0.0,15.0,72.6,75.68,11,11,0,Running,Team-C,
PR0002581,2026-01-12 22:00:00,2026-01-12,C,ST02,ACT-300,15,0.0,15.0,66.0,69.22,13,13,0,Running,Team-C,
PR0002582,2026-01-12 22:15:00,2026-01-12,C,ST02,ACT-300,15,0.0,15.0,66.0,67.06,13,13,0,Running,Team-C,
PR0002583,2026-01-12 22:30:00,2026-01-12,C,ST02,ACT-300,15,0.0,15.0,66.0,71.81,12,12,0,Running,Team-C,
PR0002584,2026-01-12 22:45:00,2026-01-12,C,ST02,ACT-300,15,0.0,15.0,66.0,70.1,12,11,1,Running,Team-C,
PR0002585,2026-01-12 23:00:00,2026-01-12,C,ST02,ACT-300,15,0.0,15.0,66.0,70.95,12,12,0,Running,Team-C,
PR0002586,2026-01-12 23:15:00,2026-01-12,C,ST02,ACT-300,15,0.0,15.0,66.0,68.83,13,13,0,Running,Team-C,
PR0002587,2026-01-12 23:30:00,2026-01-12,C,ST02,ACT-300,15,0.0,15.0,66.0,70.55,12,12,0,Running,Team-C,
PR0002588,2026-01-12 23:45:00,2026-01-12,C,ST02,ACT-300,15,0.0,15.0,66.0,69.74,12,12,0,Running,Team-C,
PR0002589,2026-01-13 00:00:00,2026-01-12,C,ST02,ACT-300,15,0.0,15.0,66.0,68.0,13,13,0,Running,Team-C,
PR0002590,2026-01-13 00:15:00,2026-01-12,C,ST02,ACT-300,15,0.0,15.0,66.0,73.54,12,12,0,Running,Team-C,
PR0002591,2026-01-13 00:30:00,2026-01-12,C,ST02,ACT-300,15,0.0,15.0,66.0,68.25,13,13,0,Running,Team-C,
PR0002592,2026-01-13 00:45:00,2026-01-12,C,ST02,ACT-300,15,0.0,15.0,66.0,70.24,12,12,0,Running,Team-C,
PR0002593,2026-01-13 01:00:00,2026-01-12,C,ST02,ACT-300,15,0.0,15.0,66.0,68.42,13,12,1,Running,Team-C,
PR0002594,2026-01-13 01:15:00,2026-01-12,C,ST02,ACT-300,15,1.84,13.16,66.0,68.53,11,11,0,Downtime,Team-C,DT000124
PR0002595,2026-01-13 01:30:00,2026-01-12,C,ST02,ACT-300,15,0.0,15.0,66.0,66.96,13,13,0,Running,Team-C,
PR0002596,2026-01-13 01:45:00,2026-01-12,C,ST02,ACT-300,15,0.0,15.0,66.0,71.4,12,12,0,Running,Team-C,
PR0002597,2026-01-13 02:00:00,2026-01-12,C,ST02,ACT-300,15,0.0,15.0,66.0,68.0,13,13,0,Running,Team-C,
PR0002598,2026-01-13 02:15:00,2026-01-12,C,ST02,ACT-300,15,0.0,15.0,66.0,71.08,12,12,0,Running,Team-C,
PR0002599,2026-01-13 02:30:00,2026-01-12,C,ST02,ACT-300,15,13.5,1.5,66.0,69.32,1,1,0,Downtime,Team-C,DT000125
PR0002600,2026-01-13 02:45:00,2026-01-12,C,ST02,ACT-300,15,0.0,15.0,66.0,70.27,12,11,1,Running,Team-C,
PR0002601,2026-01-13 03:00:00,2026-01-12,C,ST02,ACT-300,15,0.0,15.0,66.0,68.23,13,13,0,Running,Team-C,
PR0002602,2026-01-13 03:15:00,2026-01-12,C,ST02,ACT-300,15,0.0,15.0,66.0,73.88,12,12,0,Running,Team-C,
PR0002603,2026-01-13 03:30:00,2026-01-12,C,ST02,ACT-300,15,0.0,15.0,66.0,69.71,12,12,0,Running,Team-C,
PR0002604,2026-01-13 03:45:00,2026-01-12,C,ST02,ACT-300,15,0.0,15.0,66.0,70.57,12,12,0,Running,Team-C,
PR0002605,2026-01-13 04:00:00,2026-01-12,C,ST02,ACT-300,15,0.0,15.0,66.0,70.54,12,12,0,Running,Team-C,
PR0002606,2026-01-13 04:15:00,2026-01-12,C,ST02,ACT-300,15,0.0,15.0,66.0,70.94,12,12,0,Running,Team-C,
PR0002607,2026-01-13 04:30:00,2026-01-12,C,ST02,ACT-300,15,0.0,15.0,66.0,67.93,13,13,0,Running,Team-C,
PR0002608,2026-01-13 04:45:00,2026-01-12,C,ST02,ACT-300,15,0.0,15.0,66.0,69.33,12,11,1,Running,Team-C,
PR0002609,2026-01-13 05:00:00,2026-01-12,C,ST02,ACT-300,15,0.0,15.0,66.0,70.41,12,12,0,Running,Team-C,
PR0002610,2026-01-13 05:15:00,2026-01-12,C,ST02,ACT-300,15,13.5,1.5,66.0,69.56,1,1,0,Downtime,Team-C,DT000126
PR0002611,2026-01-12 22:00:00,2026-01-12,C,ST03,ACT-300,15,0.0,15.0,69.3,74.44,12,11,1,Running,Team-C,
PR0002612,2026-01-12 22:15:00,2026-01-12,C,ST03,ACT-300,15,0.0,15.0,69.3,76.2,11,11,0,Running,Team-C,
PR0002613,2026-01-12 22:30:00,2026-01-12,C,ST03,ACT-300,15,0.0,15.0,69.3,74.02,12,12,0,Running,Team-C,
PR0002614,2026-01-12 22:45:00,2026-01-12,C,ST03,ACT-300,15,0.0,15.0,69.3,73.36,12,12,0,Running,Team-C,
PR0002615,2026-01-12 23:00:00,2026-01-12,C,ST03,ACT-300,15,0.0,15.0,69.3,73.28,12,11,1,Running,Team-C,
PR0002616,2026-01-12 23:15:00,2026-01-12,C,ST03,ACT-300,15,0.0,15.0,69.3,74.98,12,12,0,Running,Team-C,
PR0002617,2026-01-12 23:30:00,2026-01-12,C,ST03,ACT-300,15,0.0,15.0,69.3,76.4,11,11,0,Running,Team-C,
PR0002618,2026-01-12 23:45:00,2026-01-12,C,ST03,ACT-300,15,0.0,15.0,69.3,75.1,11,10,1,Running,Team-C,
